title,release,day_audience,total_audience,screen,Nationality,distributor,grade,genre,director,actor,date,day,weekday,holiday,SF,가족,공포(호러),기타,다큐멘터리,드라마,멜로/로맨스,뮤지컬,미스터리,범죄,사극,서부극(웨스턴),성인물(에로),스릴러,애니메이션,액션,어드벤처,전쟁,코미디,판타지,12세이상관람가,청소년관람불가,전체관람가,15세이상관람가
당갈,2018-04-25,1978,66159,261,인도,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"액션,드라마",니테쉬티와리,"아미르칸,파티마사나셰이크,산야말호트라",2018-05-08,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"당신,거기있어줄래요",2016-12-14,26997,1046490,756,한국,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",홍지영,"김윤석,변요한,채서진,김상호,안세하,박혜수,김호정,한한나",2016-12-27,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
대니쉬걸,2016-02-17,5712,103742,201,미국,유니버설픽쳐스인터내셔널코리아(유),청소년관람불가,드라마,톰후퍼,"에디레드메인,알리시아비칸데르,엠버허드,벤위쇼",2016-03-01,14,화요일,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
대니콜린스,2015-09-30,311,53903,294,미국,"(주)나이너스엔터테인먼트,(주)지어소프트",15세이상관람가,드라마,댄포겔맨,"알파치노,아네트베닝,제니퍼가너,바비카나베일,크리스토퍼플러머",2015-10-13,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대립군,2017-05-31,5550,803956,809,한국,이십세기폭스코리아(주),15세이상관람가,"드라마,사극",정윤철,"이정재,여진구,김무열,이솜,박원상,배수빈,김명곤,박해준",2017-06-13,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대배우,2016-03-30,1629,167975,466,한국,"(주)대명문화공장,(주)리틀빅픽쳐스",12세이상관람가,코미디,석민우,"오달수,윤제문,이경영,진경,강신일,유지태,김명민,김새론,이준익,최병모,최희진,권용덕,박지환,임태훈,임호,정성호,신동필,이영미,한대룡,김문학,김윤주",2016-04-12,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
대병소장,2010-03-11,765,95628,147,홍콩,(주)싸이더스,12세이상관람가,"액션,코미디",장성,"성룡,왕리홍",2010-03-24,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
대장김창수,2017-10-19,5347,374290,734,한국,"씨네그루(주)키다리이엔티,주식회사키위컴퍼니",12세이상관람가,드라마,이원태,"조진웅,송승헌,정만식,정진영,신정근,유승목,정규수,이서원,곽동연,박소담,박재영,박정숙,박지훈,서주연,최서윤,이신우,이원태,이정철,이정현,홍재식,황정용",2017-11-01,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
대지진,2010-11-04,1228,52201,82,중국,필라멘트픽쳐스,전체관람가,드라마,펑샤오강,"쉬판,왕자문,장국강,진도명,장정초",2010-11-17,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
대한민국1%,2010-05-05,7349,320117,281,한국,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"드라마,액션",조명남,"손병호,임원희,이아이,손종우,김형범,최제헌,이신성,최진영,한대희,문성진,고용석,장규순,전지운,윤의석,박순홍,이기원,김우영,임채무,동현배,김수현,박충선",2010-05-18,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
대호,2015-12-16,42689,1501596,892,한국,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,사극,박훈정,"최민식,정만식,김상호,성유빈,오스기렌,정석원,김홍파,라미란,이은우,현승민,우정국,박인수,김진혁,양준호,양호성,윤성민,이상민,장한별,주창욱,남연우,유재명,박지환",2015-12-29,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
댄싱퀸,2012-01-18,88029,2300976,403,한국,씨제이이앤엠(주),12세이상관람가,"코미디,드라마",이석훈,"황정민,엄정화,정성화,오나라,박정민,박사랑,임호걸,정원영,이정건,안은정,라미란,송원석,이대연,이한위,최우리,천보근,권병길",2012-01-31,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
더건맨,2015-04-16,177,107275,333,프랑스,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"액션,스릴러",피에르모렐,"숀펜,하비에르바르뎀,이드리스엘바,레이윈스톤,마크라이런스",2015-04-29,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
더그레이,2012-02-16,151,291858,266,미국,(주)팝파트너스,15세이상관람가,"액션,드라마,스릴러",조카나한,"리암니슨,더못멀로니",2012-02-29,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더기버기억전달자,2014-08-20,503,105864,225,미국,(주)지어소프트,12세이상관람가,"SF,드라마,판타지",필립노이스,"브렌튼스웨이츠,테일러스위프트,메릴스트립,제프브리지스,알렉산더스카스가드,케이티홈즈,카메론모나한,오데야러쉬",2014-09-02,14,화요일,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
더라스트나루토더무비,2015-02-26,355,50200,88,일본,와이드릴리즈(주),12세이상관람가,애니메이션,코바야시츠네오,,2015-03-11,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
더라이트악마는있다,2011-04-20,692,55419,102,미국,워너브러더스코리아(주),15세이상관람가,"미스터리,스릴러",미카엘하프스트롬,"안소니홉킨스,토비존스,알리스브라가",2011-05-03,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더레슬러,2009-03-05,536,58032,137,미국,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,"드라마,액션",대런아로노프스키,"미키루크,마리사토메이,에반레이첼우드",2009-03-18,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
더레이븐,2012-07-05,3601,153516,250,미국,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"스릴러,미스터리",제임스맥티그,"존쿠삭,루크에반스,앨리스이브,브렌단글리슨,팸페리스,애드리안롤린스",2012-07-18,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
더로드,2010-01-07,2163,169162,157,미국,에스케이텔레콤(주),15세이상관람가,"SF,드라마,스릴러",존힐코트,"비고모텐슨,샤를리즈테론,코디스밋맥피",2010-01-20,14,수요일,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더리더책읽어주는남자,2009-03-26,10936,353422,235,미국,"(주)노바미디어,에스케이텔레콤(주)",청소년관람불가,"드라마,멜로/로맨스,범죄,전쟁",스티븐달드리,"랄프파인즈,케이트윈슬렛,데이빗크로스",2009-04-08,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
더매직리틀톰과도둑공주,2015-09-24,631,78690,133,스페인,"㈜코리아스크린,와이드릴리즈(주)",전체관람가,"애니메이션,판타지,뮤지컬",어네스토파드롱,,2015-10-07,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
더보이,2016-06-01,72,56660,174,미국,(주)리틀빅픽쳐스,15세이상관람가,"공포(호러),스릴러",윌리엄브렌트벨,"로렌코핸,루퍼트에반스",2016-06-14,14,화요일,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더블스파이,2009-04-16,554,50271,121,미국,유니버설픽쳐스인터내셔널코리아(유),12세이상관람가,"범죄,멜로/로맨스,스릴러",토니길로이,"클라이브오웬,줄리아로버츠",2009-04-29,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
더비지트,2015-10-15,78,52197,275,미국,유니버설픽쳐스인터내셔널코리아(유),15세이상관람가,"스릴러,공포(호러)",M.나이트샤말란,"디애너듀나건,피터맥로비,에드옥슨볼드,올리비아데종",2015-10-28,14,수요일,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더서클,2017-06-22,241,70953,155,미국,(주)메인타이틀픽쳐스,12세이상관람가,"드라마,SF,스릴러",제임스폰솔트,"엠마왓슨,톰행크스",2017-07-05,14,수요일,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
더셰프,2015-11-05,2065,184972,380,미국,(주)이수C&E,15세이상관람가,드라마,존웰스,"브래들리쿠퍼,시에나밀러,오마사이,다니엘브륄,엠마톰슨,우마서먼",2015-11-18,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더시그널,2014-07-09,1886,105433,260,미국,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"SF,액션,스릴러",윌리엄유뱅크,"브렌튼스웨이츠,로렌스피쉬번",2014-07-22,14,화요일,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
더씽,2012-06-14,374,50620,172,미국,(주)싸이더스,15세이상관람가,"공포(호러),미스터리,SF",매티스반헤이닌겐주니어,"메리엘리자베스윈스티드,조엘에저튼,에릭크리스찬올슨",2012-06-27,14,수요일,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더울버린,2013-07-25,3549,1048689,694,미국,이십세기폭스코리아(주),15세이상관람가,"액션,SF",제임스맨골드,"휴잭맨,사나다히로유키,윌윤리",2013-08-07,14,수요일,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더울프오브월스트리트,2014-01-09,6057,521235,333,미국,주식회사우리네트웍스,청소년관람불가,"범죄,드라마",마틴스콜세지,"레오나르도디카프리오,매튜매커너히,조나힐",2014-01-22,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
더웹툰예고살인,2013-06-27,34243,965352,541,한국,씨제이이앤엠(주),15세이상관람가,"공포(호러),스릴러",김용균,"이시영,엄기준,정현태,문가영,권해효",2013-07-10,14,수요일,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더이퀄라이저,2015-01-28,256,82612,251,미국,유니버설픽쳐스인터내셔널코리아(유),청소년관람불가,"액션,범죄,스릴러",안톤후쿠아,"덴젤워싱턴,클로이모레츠,마튼초카스",2015-02-10,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
더임파서블,2013-01-17,4419,587072,387,스페인,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,드라마,스릴러",후안안토니오바요나,"이완맥그리거,나오미왓츠",2013-01-30,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
더자이언트,2013-02-21,207,150313,204,미국,(주)마인스엔터테인먼트,전체관람가,애니메이션,프라파스콜사라논,"김준현,정범균,김지민",2013-03-06,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
더콘서트,2010-11-25,1362,98729,130,프랑스,유니버설픽쳐스인터내셔널코리아(유),전체관람가,"드라마,코미디",라두미하일레아누,"알렉세이구스코프,드미트리나자로브",2010-12-08,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
더콜,2013-06-20,495,88470,223,미국,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,스릴러,브래드앤더슨,"할리베리,아비게일브레스린",2013-07-03,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
더큐어,2017-02-15,539,159929,405,미국,이십세기폭스코리아(주),청소년관람불가,"미스터리,스릴러",고어버빈스키,"데인드한,제이슨아이삭스,미아고스,셀리아임리",2017-02-28,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
더크리스마스,2017-12-21,82,64598,114,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,어드벤처",티모시렉카트,"스티븐연,지나로드리게즈,재커리레비,오프라윈프리",2018-01-03,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
더킥,2011-11-03,252,50109,147,한국,(주)쇼박스,12세이상관람가,액션,"프라챠핀카엡,이종석","예지원,나태주,조재현",2011-11-16,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
더킹,2017-01-18,144575,4410130,1125,한국,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",한재림,"조인성,정우성,배성우,김아중,류준열,김의성,김민재,정성모,정은채,김소진,황승언,이주연,정준용",2017-01-31,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더테러라이브,2013-07-31,175763,4190053,674,한국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,기타",김병우,"하정우,이경영,전혜진,이다윗,이재관,이춘연,장성환,전려경,박수화,김홍파,김대명,최진호",2013-08-13,14,화요일,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
더테이블,2017-08-24,2281,78352,266,한국,(주)엣나인필름,12세이상관람가,"드라마,멜로/로맨스",김종관,"정유미,한예리,정은채,임수정",2017-09-06,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
더파이브,2013-11-14,20614,680236,501,한국,씨제이이앤엠(주),청소년관람불가,"스릴러,드라마",정연식,"김선아,마동석,신정근,정인기,이청아,박효주,온주완,유종성,이안나,이지성,이현우,전혜림,박상운,박성근,김현수,주영호,차종호,오만석",2013-11-27,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
더퍼지,2013-11-06,639,136655,189,미국,유니버설픽쳐스인터내셔널코리아(유),청소년관람불가,"스릴러,SF",제임스드모나코,"에단호크,레나헤디",2013-11-19,14,화요일,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
더퍼지거리의반란,2014-08-27,23,59422,204,미국,유니버설픽쳐스인터내셔널코리아(유),청소년관람불가,"공포(호러),스릴러",제임스드모나코,"프랭크그릴로,자크길포드,키엘산체스",2014-09-09,14,화요일,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
더포스트,2018-02-28,2207,115931,281,미국,CGV아트하우스,12세이상관람가,"드라마,스릴러",스티븐스필버그,"톰행크스,메릴스트립,알리슨브리,사라폴슨,브루스그린우드",2018-03-13,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
더폰,2015-10-22,31505,1480792,705,한국,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"스릴러,액션",김봉주,"손현주,엄지원,배성우,김성종,권지훈,조용관,정한빈,정진근,장한별,임태훈,이확광,김성종,이병권,김경애,김광섭,이광기,김영민,김용환,김소영,김주희,김태환,김한준,서병철,백동현,이철민,노정의,장인섭,조달환,황석정",2015-11-04,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
덕구,2018-04-05,5715,264441,463,한국,메가박스중앙(주)플러스엠,전체관람가,드라마,방수인,"이순재,정지훈,장광,성병숙,차순배,박지윤",2018-04-18,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
덕수리5형제,2014-12-04,420,209747,327,한국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"코미디,스릴러",전형준,"윤상현,송새벽,이아이,황찬성,이광수,김기석,김민경,김주연,레이,박승명,이승원,이지연,정지연,최윤정,닉쿤,김지민,이상수,김광규,박충선",2014-12-17,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
덕혜옹주,2016-08-03,147020,4105686,774,한국,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"사극,드라마",허진호,"손예진,박해일,윤제문,라미란,정상훈,박수영,김소현,박주미,안내상,김재욱,김인우,백윤식,김대명,김정희,박윤식,박지수,박혜영,송민수,송창현,신동주,오세영,이경훈,이명규,이상진,이승진,최영빈,최일순,최정순,한동훈,함성원,홍은지,김무규,김기정",2016-08-16,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
덤앤더머투,2014-11-27,755,187702,341,미국,씨네그루(주)다우기술,15세이상관람가,코미디,"바비패럴리,피터패럴리","짐캐리,토미스나이더,제프다니엘스",2014-12-10,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
덩케르크,2017-07-20,40643,2406148,1252,미국,워너브러더스코리아(주),12세이상관람가,"액션,드라마,스릴러,전쟁",크리스토퍼놀란,"톰하디,마크라이런스,케네스브래너,킬리언머피,제임스다시,케빈구스리",2017-08-02,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
데드풀,2016-02-17,136233,2893951,915,미국,이십세기폭스코리아(주),청소년관람불가,"액션,SF",팀밀러,"라이언레놀즈,모레나바카린,에드스크레인,지나카라노,T.J.밀러,브리아나힐데브란드",2016-03-01,14,화요일,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
데드풀2,2018-05-16,44283,3262597,1525,미국,이십세기폭스코리아(주),청소년관람불가,"액션,어드벤처,코미디,SF",데이빗레이치,"라이언레놀즈,조슈브롤린,재지비츠,모레나바카린,브리아나힐데브란드",2018-05-29,14,화요일,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
데블,2010-11-04,4243,115478,170,미국,유니버설픽쳐스인터내셔널코리아(유),15세이상관람가,공포(호러),존에릭도들,"크리스메시나,로건마샬-그린,제니오하라,보자나노바코빅,보킴우드바인,제프리아렌드,제이콥바르가스,맷크레이븐",2010-11-17,14,수요일,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
데이브레이커스,2010-03-18,2700,134639,184,미국,(주)성원아이컴,청소년관람불가,"드라마,스릴러,액션",마이클스피어리그,"에단호크,이사벨루카스,윌렘데포,샘닐",2010-03-31,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
도가니,2011-09-22,114054,3250112,495,한국,씨제이이앤엠(주),청소년관람불가,드라마,황동혁,"정유미,공유,허재호,송은정,임현성,최진호,박진우,박혜진,이금용,배정민,김봉화,최보람,박사현,전영미,박선희,최영수,이순남,박승원,오하나,이예나,이차주,김현수,장소연,장광,전국환,엄효섭",2011-10-05,14,수요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
도둑들,2012-07-25,324899,7596660,890,한국,(주)쇼박스,15세이상관람가,"액션,범죄",최동훈,"김윤석,김혜수,이정재,전지현,임달화,김해숙,오달수,김수현,이심결,증국상,서영주,장동,장현문,정윤헌,조상원,한규석,홍원기,김영민,최덕문,최진호,장준녕",2012-08-07,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
도라에몽스탠바이미,2015-02-12,15575,400129,323,일본,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"야마자키타카시,야기류이치","미즈타와사비,오오하라메구미",2015-02-25,14,수요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
도리를찾아서,2016-07-06,37967,1832946,728,미국,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,어드벤처,코미디",앤드류스탠튼,"엘렌드제너스,알버트브룩스,다이안키튼",2016-07-19,14,화요일,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
도리화가,2015-11-25,3525,308033,544,한국,씨제이이앤엠(주),12세이상관람가,"사극,드라마",이종필,"류승룡,배수지,송새벽,김남길,이동휘,안재홍,김태훈,조정숙,황태양,권유진,김은지,김은지,김정곤,박선,박솔지,박윤호,이광호,이상우,이유나,이윤정,이준,이지은,이혜진,진선규",2015-12-08,14,화요일,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
도희야,2014-05-22,118,104698,302,한국,CGV아트하우스,청소년관람불가,드라마,정주리,"배두나,김새론,송새벽,박진우,이호현,서영제,조유진,윤은지,최효선,김경재,이승원,이정은,김민선,나채형,손종학,공명,남문철",2014-06-04,14,수요일,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
